dataset,metric,threshold,similarity
yeast,LocalClustering,0.6,0.45185416017450913
yeast,LocalClustering,0.64,0.32720473667809286
yeast,LocalClustering,0.63,0.32720473667809286
yeast,LocalClustering,0.61,0.4674353381115612
yeast,LocalClustering,0.67,0.3116235587410408
yeast,LocalClustering,0.66,0.3116235587410408
yeast,LocalClustering,0.65,0.34278591461514485
yeast,LocalClustering,0.68,0.32720473667809286
yeast,LocalClustering,0.69,0.34278591461514485
yeast,LocalClustering,0.15,0.0779058896852602
yeast,LocalClustering,0.16,0.0779058896852602
yeast,LocalClustering,0.17,0.0779058896852602
yeast,LocalClustering,0.18,0.0779058896852602
yeast,LocalClustering,0.19,0.0779058896852602
yeast,LocalClustering,0.2,0.0779058896852602
yeast,LocalClustering,0.21,0.0779058896852602
yeast,LocalClustering,0.22,0.0779058896852602
yeast,LocalClustering,0.23,0.09348706762231224
yeast,LocalClustering,0.24,0.09348706762231224
yeast,LocalClustering,0.25,0.14023060143346835
yeast,LocalClustering,0.26,0.1558117793705204
yeast,LocalClustering,0.27,0.1558117793705204
yeast,LocalClustering,0.28,0.17139295730757242
yeast,LocalClustering,0.29,0.17139295730757242
yeast,LocalClustering,0.3,0.17139295730757242
yeast,LocalClustering,0.31,0.2337176690557806
yeast,LocalClustering,0.32,0.2337176690557806
yeast,LocalClustering,0.33,0.24929884699283264
yeast,LocalClustering,0.34,0.24929884699283264
yeast,LocalClustering,0.35,0.26488002492988466
yeast,LocalClustering,0.36,0.26488002492988466
yeast,LocalClustering,0.37,0.24929884699283264
yeast,LocalClustering,0.38,0.26488002492988466
yeast,LocalClustering,0.39,0.26488002492988466
yeast,LocalClustering,0.4,0.2804612028669367
yeast,LocalClustering,0.41,0.2804612028669367
yeast,LocalClustering,0.42,0.29604238080398876
yeast,LocalClustering,0.43,0.32720473667809286
yeast,LocalClustering,0.44,0.34278591461514485
yeast,LocalClustering,0.45,0.34278591461514485
yeast,LocalClustering,0.46,0.34278591461514485
yeast,LocalClustering,0.47,0.3583670925521969
yeast,LocalClustering,0.48,0.32720473667809286
yeast,LocalClustering,0.49,0.29604238080398876
yeast,LocalClustering,0.5,0.3116235587410408
yeast,LocalClustering,0.51,0.3116235587410408
yeast,LocalClustering,0.52,0.32720473667809286
yeast,LocalClustering,0.53,0.34278591461514485
yeast,LocalClustering,0.54,0.37394827048924895
yeast,LocalClustering,0.55,0.389529448426301
yeast,LocalClustering,0.56,0.40511062636335304
yeast,LocalClustering,0.7,0.34278591461514485
yeast,LocalClustering,0.71,0.3583670925521969
yeast,LocalClustering,0.98,0.1558117793705204
yeast,LocalClustering,0.97,0.14023060143346835
yeast,LocalClustering,0.94,0.24929884699283264
yeast,LocalClustering,0.95,0.18697413524462447
yeast,LocalClustering,0.99,0.10906824555936427
yeast,LocalClustering,0.96,0.14023060143346835
yeast,LocalClustering,0.93,0.2337176690557806
yeast,LocalClustering,0.72,0.34278591461514485
yeast,LocalClustering,0.92,0.26488002492988466
yeast,LocalClustering,0.91,0.26488002492988466
yeast,LocalClustering,0.9,0.3116235587410408
yeast,LocalClustering,0.89,0.3583670925521969
yeast,LocalClustering,0.88,0.3583670925521969
yeast,LocalClustering,0.87,0.34278591461514485
yeast,LocalClustering,0.73,0.34278591461514485
yeast,LocalClustering,0.86,0.34278591461514485
yeast,LocalClustering,0.85,0.34278591461514485
yeast,LocalClustering,0.84,0.34278591461514485
yeast,LocalClustering,0.74,0.34278591461514485
yeast,LocalClustering,0.83,0.32720473667809286
yeast,LocalClustering,0.82,0.32720473667809286
yeast,LocalClustering,0.81,0.32720473667809286
yeast,LocalClustering,0.8,0.32720473667809286
yeast,LocalClustering,0.79,0.34278591461514485
yeast,LocalClustering,0.75,0.34278591461514485
yeast,LocalClustering,0.78,0.34278591461514485
yeast,LocalClustering,0.77,0.3583670925521969
yeast,LocalClustering,0.76,0.32720473667809286
yeast,PageRank,0.59,0.9348706762231224
yeast,PageRank,0.57,0.8881271424119662
yeast,PageRank,0.58,0.8881271424119662
yeast,PageRank,0.62,0.9504518541601744
yeast,PageRank,0.6,0.9348706762231224
yeast,PageRank,0.64,0.9971953879713306
yeast,PageRank,0.63,0.9971953879713306
yeast,PageRank,0.61,0.9504518541601744
yeast,PageRank,0.67,1.0
yeast,PageRank,0.66,0.9971953879713306
yeast,PageRank,0.65,0.9971953879713306
yeast,PageRank,0.68,1.0
yeast,PageRank,0.69,1.0
yeast,PageRank,0.15,0.3583670925521969
yeast,PageRank,0.16,0.37394827048924895
yeast,PageRank,0.17,0.389529448426301
yeast,PageRank,0.18,0.4362729822374571
yeast,PageRank,0.19,0.45185416017450913
yeast,PageRank,0.2,0.48301651604861323
yeast,PageRank,0.21,0.4985976939856653
yeast,PageRank,0.22,0.5297600498597693
yeast,PageRank,0.23,0.5141788719227173
yeast,PageRank,0.24,0.5297600498597693
yeast,PageRank,0.25,0.5141788719227173
yeast,PageRank,0.26,0.5141788719227173
yeast,PageRank,0.27,0.5141788719227173
yeast,PageRank,0.28,0.5297600498597693
yeast,PageRank,0.29,0.5453412277968214
yeast,PageRank,0.3,0.5297600498597693
yeast,PageRank,0.31,0.5453412277968214
yeast,PageRank,0.32,0.5453412277968214
yeast,PageRank,0.33,0.5609224057338734
yeast,PageRank,0.34,0.5453412277968214
yeast,PageRank,0.35,0.5453412277968214
yeast,PageRank,0.36,0.5453412277968214
yeast,PageRank,0.37,0.5609224057338734
yeast,PageRank,0.38,0.5609224057338734
yeast,PageRank,0.39,0.5765035836709255
yeast,PageRank,0.4,0.5765035836709255
yeast,PageRank,0.41,0.6544094733561857
yeast,PageRank,0.42,0.7167341851043938
yeast,PageRank,0.43,0.7478965409784979
yeast,PageRank,0.44,0.7634777189155499
yeast,PageRank,0.45,0.7634777189155499
yeast,PageRank,0.46,0.779058896852602
yeast,PageRank,0.47,0.779058896852602
yeast,PageRank,0.48,0.8102212527267061
yeast,PageRank,0.49,0.8258024306637581
yeast,PageRank,0.5,0.8258024306637581
yeast,PageRank,0.51,0.8569647865378621
yeast,PageRank,0.52,0.8569647865378621
yeast,PageRank,0.53,0.8569647865378621
yeast,PageRank,0.54,0.8725459644749142
yeast,PageRank,0.55,0.8725459644749142
yeast,PageRank,0.56,0.8881271424119662
yeast,PageRank,0.7,1.0
yeast,PageRank,0.71,1.0
yeast,PageRank,0.98,0.7478965409784979
yeast,PageRank,0.97,0.794640074789654
yeast,PageRank,0.94,0.8569647865378621
yeast,PageRank,0.95,0.8413836086008102
yeast,PageRank,0.99,0.6699906512932376
yeast,PageRank,0.96,0.8102212527267061
yeast,PageRank,0.93,0.8258024306637581
yeast,PageRank,0.72,1.0
yeast,PageRank,0.92,0.8569647865378621
yeast,PageRank,0.91,0.9037083203490183
yeast,PageRank,0.9,0.9037083203490183
yeast,PageRank,0.89,0.9037083203490183
yeast,PageRank,0.88,0.9348706762231224
yeast,PageRank,0.87,0.9504518541601744
yeast,PageRank,0.73,1.0
yeast,PageRank,0.86,0.9660330320972265
yeast,PageRank,0.85,0.9816142100342785
yeast,PageRank,0.84,0.9971953879713306
yeast,PageRank,0.74,0.9971953879713306
yeast,PageRank,0.83,0.9971953879713306
yeast,PageRank,0.82,1.0
yeast,PageRank,0.81,1.0
yeast,PageRank,0.8,1.0
yeast,PageRank,0.79,1.0
yeast,PageRank,0.75,0.9971953879713306
yeast,PageRank,0.78,1.0
yeast,PageRank,0.77,1.0
yeast,PageRank,0.76,1.0
yeast,Redundancy,0.59,0.9660330320972265
yeast,Redundancy,0.57,0.9660330320972265
yeast,Redundancy,0.58,0.9504518541601744
yeast,Redundancy,0.62,0.9504518541601744
yeast,Redundancy,0.6,0.9504518541601744
yeast,Redundancy,0.64,0.9504518541601744
yeast,Redundancy,0.63,0.9348706762231224
yeast,Redundancy,0.61,0.9504518541601744
yeast,Redundancy,0.67,1.0
yeast,Redundancy,0.66,0.9660330320972265
yeast,Redundancy,0.65,0.9660330320972265
yeast,Redundancy,0.68,1.0
yeast,Redundancy,0.69,1.0
yeast,Redundancy,0.15,0.18697413524462447
yeast,Redundancy,0.16,0.21813649111872854
yeast,Redundancy,0.17,0.26488002492988466
yeast,Redundancy,0.18,0.2804612028669367
yeast,Redundancy,0.19,0.29604238080398876
yeast,Redundancy,0.2,0.34278591461514485
yeast,Redundancy,0.21,0.34278591461514485
yeast,Redundancy,0.22,0.389529448426301
yeast,Redundancy,0.23,0.37394827048924895
yeast,Redundancy,0.24,0.40511062636335304
yeast,Redundancy,0.25,0.4206918043004051
yeast,Redundancy,0.26,0.40511062636335304
yeast,Redundancy,0.27,0.40511062636335304
yeast,Redundancy,0.28,0.4362729822374571
yeast,Redundancy,0.29,0.4206918043004051
yeast,Redundancy,0.3,0.4362729822374571
yeast,Redundancy,0.31,0.45185416017450913
yeast,Redundancy,0.32,0.45185416017450913
yeast,Redundancy,0.33,0.4674353381115612
yeast,Redundancy,0.34,0.4674353381115612
yeast,Redundancy,0.35,0.5141788719227173
yeast,Redundancy,0.36,0.6232471174820816
yeast,Redundancy,0.37,0.6699906512932376
yeast,Redundancy,0.38,0.7011530071673417
yeast,Redundancy,0.39,0.7323153630414458
yeast,Redundancy,0.4,0.8102212527267061
yeast,Redundancy,0.41,0.8258024306637581
yeast,Redundancy,0.42,0.8258024306637581
yeast,Redundancy,0.43,0.8413836086008102
yeast,Redundancy,0.44,0.8413836086008102
yeast,Redundancy,0.45,0.8569647865378621
yeast,Redundancy,0.46,0.8725459644749142
yeast,Redundancy,0.47,0.8725459644749142
yeast,Redundancy,0.48,0.8725459644749142
yeast,Redundancy,0.49,0.9192894982860703
yeast,Redundancy,0.5,0.8881271424119662
yeast,Redundancy,0.51,0.9037083203490183
yeast,Redundancy,0.52,0.9037083203490183
yeast,Redundancy,0.53,0.9348706762231224
yeast,Redundancy,0.54,0.9348706762231224
yeast,Redundancy,0.55,0.9504518541601744
yeast,Redundancy,0.56,0.9504518541601744
yeast,Redundancy,0.7,1.0
yeast,Redundancy,0.71,1.0
yeast,Redundancy,0.98,0.9192894982860703
yeast,Redundancy,0.97,0.9971953879713306
yeast,Redundancy,0.94,0.9816142100342785
yeast,Redundancy,0.95,0.9660330320972265
yeast,Redundancy,0.99,0.8569647865378621
yeast,Redundancy,0.96,0.9504518541601744
yeast,Redundancy,0.93,0.9504518541601744
yeast,Redundancy,0.72,1.0
yeast,Redundancy,0.92,0.9816142100342785
yeast,Redundancy,0.91,0.9971953879713306
yeast,Redundancy,0.9,0.9971953879713306
yeast,Redundancy,0.89,0.9971953879713306
yeast,Redundancy,0.88,0.9971953879713306
yeast,Redundancy,0.87,0.9971953879713306
yeast,Redundancy,0.73,1.0
yeast,Redundancy,0.86,0.9971953879713306
yeast,Redundancy,0.85,0.9971953879713306
yeast,Redundancy,0.84,0.9971953879713306
yeast,Redundancy,0.74,1.0
yeast,Redundancy,0.83,0.9971953879713306
yeast,Redundancy,0.82,0.9971953879713306
yeast,Redundancy,0.81,1.0
yeast,Redundancy,0.8,1.0
yeast,Redundancy,0.79,1.0
yeast,Redundancy,0.75,1.0
yeast,Redundancy,0.78,1.0
yeast,Redundancy,0.77,1.0
yeast,Redundancy,0.76,1.0
